agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
31768730,20.02000,515.62,116625214,116625265,1787554817769,false
31768731,20.02000,2156.45,116625266,116625282,1787554818117,false
31768732,20.03000,255.74,116625283,116625338,1787554818420,false
31768733,20.03000,274.58,116625339,116625354,1787554818424,true
31768734,20.02000,0.50,116625355,116625355,1787554818505,true
31768735,20.02000,2.50,116625356,116625356,1787554818732,true
31768736,20.03000,7.49,116625357,116625357,1787554819864,false
31768737,20.03000,92.70,116625358,116625367,1787554820098,false
31768738,20.03000,0.96,116625368,116625368,1787554820608,true
31768739,20.03000,2.50,116625369,116625369,1787554820742,true
31768740,20.04000,18.94,116625370,116625374,1787554820894,false
31768741,20.03000,5.35,116625375,116625378,1787554821341,true
31768742,20.03000,1.67,116625379,116625380,1787554822706,true
31768743,20.03000,5.00,116625381,116625382,1787554822819,true
31768744,20.04000,7.41,116625383,116625386,1787554823388,false
31768745,20.04000,472.36,116625387,116625464,1787554825040,false
31768746,20.04000,142.91,116625465,116625468,1787554825129,true
31768747,20.03000,830.03,116625469,116625492,1787554826148,true
31768748,20.02000,189.24,116625493,116625540,1787554826380,true
31768749,20.02000,35.66,116625541,116625543,1787554826408,false
31768750,20.02000,1.08,116625544,116625545,1787554826865,true
31768751,20.02000,202.85,116625546,116625550,1787554826913,false
31768752,20.02000,1.37,116625551,116625551,1787554829622,true
31768753,20.03000,284.08,116625552,116625585,1787554829750,false
31768754,20.03000,1.08,116625586,116625587,1787554831488,true
31768755,20.02000,69.97,116625588,116625612,1787554833880,true
31768756,20.02000,189.33,116625613,116625617,1787554834899,false
31768757,20.02000,0.83,116625618,116625618,1787554835063,true
31768758,20.01000,29.34,116625619,116625654,1787554838285,true
31768759,20.01000,45.23,116625655,116625656,1787554838761,false
31768760,20.01000,320.09,116625657,116625660,1787554838763,true
31768761,20.01000,820.56,116625661,116625669,1787554838766,false
31768762,20.01000,3486.93,116625670,116625678,1787554838845,true
31768763,20.00000,6803.47,116625679,116625765,1787554838845,true
31768764,19.99000,382.69,116625766,116625815,1787554838862,true
31768765,20.00000,0.25,116625816,116625816,1787554838864,true
31768766,19.99000,2.02,116625817,116625818,1787554839023,false
31768767,20.00000,4.37,116625819,116625819,1787554839026,false
31768768,20.00000,158.21,116625820,116625840,1787554839205,false
31768769,20.01000,6.90,116625841,116625841,1787554839555,false
31768770,20.00000,74.34,116625842,116625846,1787554840179,true
31768771,20.00000,294.33,116625847,116625851,1787554843431,false
31768772,20.00000,433.60,116625852,116625855,1787554847368,true
31768773,20.00000,58.61,116625856,116625856,1787554847369,false
31768774,20.00000,0.50,116625857,116625857,1787554847774,false
31768775,20.00000,91.86,116625858,116625859,1787554848581,false
31768776,20.00000,0.83,116625860,116625860,1787554849353,true
31768777,20.00000,2.91,116625861,116625861,1787554849552,false
31768778,19.99000,115.24,116625862,116625883,1787554850477,true
31768779,19.99000,2.54,116625884,116625886,1787554850808,false
31768780,20.00000,574.00,116625887,116625887,1787554850812,false
31768781,20.00000,292.37,116625888,116625906,1787554851111,false
31768782,20.00000,435.80,116625907,116625910,1787554851174,true
31768783,20.00000,60.78,116625911,116625911,1787554851176,false
31768784,19.99000,350.00,116625912,116625912,1787554851489,true
31768785,20.00000,230.08,116625913,116625917,1787554851582,false
31768786,20.00000,0.96,116625918,116625918,1787554851872,true
31768787,20.01000,473.91,116625919,116625968,1787554852070,false
31768788,20.01000,93.92,116625969,116625971,1787554852074,true
31768789,20.01000,197.45,116625972,116625976,1787554852089,false
31768790,20.01000,70.34,116625977,116625980,1787554852115,true
31768791,20.01000,4.05,116625981,116625988,1787554852439,false
31768792,20.01000,0.25,116625989,116625989,1787554852481,true
31768793,20.01000,35.96,116625990,116625992,1787554857417,true
31768794,20.01000,69.04,116625993,116625998,1787554860102,true
31768795,20.01000,373.56,116625999,116626003,1787554861126,false
31768796,20.01000,0.83,116626004,116626004,1787554863056,true
31768797,20.00000,280.59,116626005,116626031,1787554865443,true
31768798,19.99000,294.34,116626032,116626064,1787554867330,true
31768799,19.99000,292.76,116626065,116626071,1787554868224,false
31768800,19.99000,235.19,116626072,116626078,1787554868378,true
31768801,19.99000,283.52,116626079,116626084,1787554868382,false
31768802,19.99000,204.17,116626085,116626088,1787554868385,true
31768803,19.99000,293.28,116626089,116626094,1787554868387,false
31768804,19.99000,251.08,116626095,116626097,1787554868414,true
31768805,19.98000,405.09,116626098,116626155,1787554868651,true
31768806,19.98000,422.47,116626156,116626163,1787554868745,false
31768807,19.99000,216.28,116626164,116626186,1787554868880,false
31768808,19.99000,44.03,116626187,116626187,1787554869221,true
31768809,19.99000,95.20,116626188,116626190,1787554869370,true
31768810,19.99000,373.30,116626191,116626197,1787554869654,false
31768811,19.99000,653.84,116626198,116626207,1787554871089,true
31768812,19.99000,356.02,116626208,116626211,1787554871437,false
31768813,19.99000,132.15,116626212,116626215,1787554871870,true
31768814,19.99000,210.71,116626216,116626221,1787554872129,false
31768815,19.99000,870.66,116626222,116626229,1787554873091,true
31768816,19.98000,677.51,116626230,116626254,1787554873765,true
31768817,19.98000,312.75,116626255,116626260,1787554873904,false
31768818,19.98000,2.56,116626261,116626261,1787554873998,true
31768819,19.98000,945.43,116626262,116626268,1787554874654,true
31768820,19.98000,396.02,116626269,116626279,1787554874684,false
31768821,19.98000,32.57,116626280,116626281,1787554874706,true
31768822,19.99000,266.37,116626282,116626318,1787554876020,false
31768823,19.99000,419.12,116626319,116626322,1787554876190,true
31768824,19.98000,776.21,116626323,116626353,1787554876344,true
31768825,19.98000,1.45,116626354,116626354,1787554876442,false
31768826,19.99000,634.66,116626355,116626376,1787554876496,false
31768827,19.99000,0.68,116626377,116626377,1787554876526,true
31768828,19.99000,252.18,116626378,116626384,1787554877008,true
31768829,19.99000,503.04,116626385,116626390,1787554878340,true
31768830,19.98000,560.74,116626391,116626413,1787554878700,true
31768831,19.98000,360.50,116626414,116626417,1787554878702,false
31768832,19.98000,204.64,116626418,116626421,1787554878704,true
31768833,19.97000,679.87,116626422,116626486,1787554878786,true
31768834,19.97000,693.29,116626487,116626497,1787554878788,false
31768835,19.97000,321.29,116626498,116626501,1787554878790,true
31768836,19.97000,365.96,116626502,116626506,1787554878792,false
31768837,19.97000,396.32,116626507,116626511,1787554878794,true
31768838,19.97000,495.18,116626512,116626516,1787554878796,false
31768839,19.97000,36.48,116626517,116626517,1787554878802,true
31768840,19.97000,234.86,116626518,116626539,1787554882451,false
31768841,19.97000,1.59,116626540,116626545,1787554882506,true
31768842,19.97000,99.50,116626546,116626550,1787554883904,true
31768843,19.97000,0.50,116626551,116626551,1787554884007,false
31768844,19.97000,149.58,116626552,116626557,1787554885083,false
31768845,19.97000,190.16,116626558,116626561,1787554887988,true
31768846,19.96000,25.00,116626562,116626562,1787554891324,true
31768847,19.96000,808.58,116626563,116626635,1787554891494,true
31768848,19.96000,0.62,116626636,116626636,1787554891517,false
31768849,19.95000,344.98,116626637,116626694,1787554891687,true
31768850,19.94000,224.48,116626695,116626765,1787554892527,true
31768851,19.94000,46.25,116626766,116626772,1787554893301,false
31768852,19.95000,0.26,116626773,116626773,1787554893826,false
31768853,19.95000,442.88,116626774,116626803,1787554896079,false
31768854,19.96000,316.67,116626804,116626848,1787554898766,false
31768855,19.97000,226.26,116626849,116626897,1787554899079,false
31768856,19.97000,80.94,116626898,116626901,1787554899154,true
31768857,19.96000,452.19,116626902,116626930,1787554899162,true
31768858,19.96000,45.11,116626931,116626931,1787554899175,false
31768859,19.96000,43.69,116626932,116626932,1787554899370,false
31768860,19.96000,53.07,116626933,116626937,1787554899549,false
31768861,19.96000,0.52,116626938,116626939,1787554899581,true
31768862,19.96000,18.07,116626940,116626944,1787554900672,true
31768863,19.96000,899.23,116626945,116626952,1787554901412,false
31768864,19.96000,161.41,116626953,116626955,1787554901700,true
31768865,19.96000,12.70,116626956,116626956,1787554905413,false
31768866,19.95000,2152.05,116626957,116626994,1787554909098,true
31768867,19.94000,175.44,116626995,116627041,1787554909944,true
31768868,19.94000,764.85,116627042,116627050,1787554909957,false
31768869,19.95000,212.15,116627051,116627072,1787554911400,false
31768870,19.96000,940.48,116627074,116627115,1787554922111,false
31768871,19.96000,1025.55,116627116,116627124,1787554922132,true
31768872,19.96000,0.26,116627125,116627125,1787554922170,false
31768873,19.95000,248.22,116627126,116627166,1787554924145,true
31768874,19.95000,1.51,116627167,116627169,1787554924184,false
31768875,19.94000,111.47,116627170,116627219,1787554928908,true
31768876,19.94000,0.83,116627220,116627220,1787554929115,false
31768877,19.94000,663.21,116627221,116627226,1787554929163,true
31768878,19.94000,0.30,116627227,116627227,1787554929653,false
31768879,19.93000,90.22,116627228,116627260,1787554930480,true
31768880,19.94000,0.50,116627262,116627262,1787554930990,false
31768881,19.93000,0.26,116627263,116627263,1787554931268,true
31768882,19.94000,333.27,116627264,116627285,1787554931684,false
31768883,19.94000,30.04,116627286,116627286,1787554932056,true
31768884,19.94000,2.55,116627287,116627288,1787554934570,true
31768885,19.94000,3.90,116627289,116627289,1787554934699,true
31768886,19.94000,1.85,116627290,116627290,1787554935181,true
31768887,19.94000,548.23,116627291,116627301,1787554936692,true
31768888,19.94000,1.28,116627302,116627302,1787554937405,false
31768889,19.94000,254.16,116627303,116627310,1787554939123,false
31768890,19.95000,7.51,116627311,116627311,1787554939919,false
31768891,19.95000,278.57,116627312,116627349,1787554940580,false
31768892,19.95000,314.56,116627350,116627360,1787554942890,true
31768893,19.95000,47.63,116627361,116627362,1787554942893,false
31768894,19.94000,60.28,116627363,116627382,1787554946582,true
31768895,19.94000,0.27,116627383,116627383,1787554946625,false
31768896,19.94000,196.84,116627384,116627385,1787554947077,false
31768897,19.94000,73.68,116627386,116627391,1787554948254,false
31768898,19.94000,1.52,116627392,116627392,1787554948752,true
31768899,19.94000,216.87,116627393,116627400,1787554949117,true
31768900,19.93000,1080.56,116627401,116627482,1787554952013,true
31768901,19.93000,24.32,116627483,116627488,1787554952072,false
31768902,19.93000,38.39,116627489,116627492,1787554953105,true
31768903,19.93000,38.03,116627493,116627495,1787554953859,false
31768904,19.93000,676.45,116627496,116627500,1787554954023,true
31768905,19.93000,7.51,116627501,116627501,1787554956514,false
31768906,19.93000,11.40,116627502,116627502,1787554962279,false
31768907,19.92000,428.24,116627503,116627603,1787554963549,true
31768908,19.92000,61.07,116627604,116627609,1787554963560,false
31768909,19.93000,0.50,116627610,116627610,1787554963572,false
31768910,19.92000,141.70,116627611,116627633,1787554964128,true
31768911,19.92000,840.94,116627634,116627640,1787554964145,false
31768912,19.92000,15.06,116627641,116627641,1787554969346,true
31768913,19.92000,85.00,116627642,116627642,1787554969481,true
31768914,19.92000,234.66,116627643,116627664,1787554970882,true
31768915,19.92000,137.48,116627665,116627667,1787554971839,false
31768916,19.92000,137.00,116627668,116627668,1787554972883,true
31768917,19.92000,94.52,116627669,116627676,1787554973387,true
31768918,19.92000,459.26,116627677,116627682,1787554974027,false
31768919,19.92000,0.50,116627683,116627683,1787554974207,false
31768920,19.91000,313.70,116627684,116627763,1787554977800,true
31768921,19.91000,29.43,116627764,116627764,1787554977835,false
31768922,19.91000,37.84,116627765,116627767,1787554978036,false
31768923,19.91000,277.20,116627768,116627770,1787554978165,true
31768924,19.91000,276.11,116627771,116627772,1787554978199,false
31768925,19.91000,15.67,116627773,116627773,1787554978253,true
31768926,19.91000,325.24,116627774,116627787,1787554981541,false
31768927,19.91000,43.59,116627788,116627791,1787554981926,true
31768928,19.90000,13140.31,116627792,116627917,1787554984812,true
31768929,19.89000,1920.22,116627918,116627977,1787554984826,true
31768930,19.90000,1.05,116627978,116627980,1787554984831,false
31768931,19.89000,656.63,116627981,116627984,1787554984835,true
31768932,19.90000,0.62,116627985,116627985,1787554984837,false
31768933,19.89000,0.81,116627986,116627986,1787554984848,false
31768934,19.89000,23.40,116627987,116627988,1787554985002,false
31768935,19.89000,112.97,116627989,116627997,1787554985855,false
31768936,19.90000,411.97,116627998,116628026,1787554986032,false
31768937,19.91000,369.49,116628027,116628069,1787554988954,false
31768938,19.91000,1.74,116628070,116628070,1787554990920,true
31768939,19.91000,289.95,116628071,116628081,1787554992863,true
31768940,19.90000,2.42,116628082,116628082,1787554994061,true
31768941,19.90000,3.93,116628083,116628083,1787554994794,true
31768942,19.91000,446.39,116628084,116628098,1787554999882,false
31768943,19.92000,444.71,116628099,116628144,1787555001947,false
31768944,19.92000,414.10,116628145,116628155,1787555002666,true
31768945,19.92000,32.18,116628156,116628157,1787555002678,false
31768946,19.92000,1.69,116628158,116628160,1787555004102,true
31768947,19.92000,3006.80,116628161,116628167,1787555010798,false
31768948,19.93000,62.51,116628168,116628170,1787555010801,false
31768949,19.93000,3.86,116628171,116628171,1787555024111,false
31768950,19.92000,326.74,116628172,116628181,1787555026284,true
31768951,19.92000,740.99,116628182,116628187,1787555031128,false
31768952,19.92000,93.16,116628188,116628190,1787555032345,true
31768953,19.91000,12.55,116628191,116628191,1787555032946,true
31768954,19.91000,333.73,116628192,116628218,1787555033489,true
31768955,19.91000,80.92,116628219,116628221,1787555036832,false
31768956,19.91000,321.04,116628222,116628226,1787555038430,true
31768957,19.91000,24.12,116628227,116628227,1787555038641,true
31768958,19.90000,87.25,116628228,116628228,1787555038641,true
31768959,19.91000,176.87,116628229,116628233,1787555042289,false
31768960,19.91000,342.10,116628234,116628239,1787555044829,true
31768961,19.91000,330.58,116628240,116628240,1787555046451,false
31768962,19.91000,2875.99,116628241,116628250,1787555049432,false
31768963,19.92000,891.35,116628251,116628276,1787555049443,false
31768964,19.93000,4699.02,116628277,116628343,1787555049443,false
31768965,19.94000,1006.15,116628344,116628416,1787555049445,false
31768966,19.92000,0.52,116628417,116628418,1787555049447,false
31768967,19.95000,3.00,116628419,116628419,1787555049447,false
31768968,19.94000,10.02,116628420,116628420,1787555049447,true
31768969,19.95000,28.43,116628421,116628427,1787555049449,false
31768970,19.94000,20.02,116628428,116628429,1787555049516,true
31768971,19.95000,115.19,116628430,116628480,1787555053702,false
31768972,19.95000,274.90,116628481,116628484,1787555053715,true
31768973,19.94000,1.32,116628485,116628485,1787555054894,true
31768974,19.94000,3.82,116628486,116628487,1787555055062,true
31768975,19.94000,0.84,116628488,116628488,1787555055198,true
31768976,19.94000,589.08,116628489,116628530,1787555060255,true
31768977,19.94000,278.65,116628531,116628534,1787555060391,false
31768978,19.94000,94.29,116628535,116628536,1787555061813,true
31768979,19.94000,277.20,116628537,116628539,1787555062123,false
31768980,19.95000,390.57,116628540,116628574,1787555064975,false
31768981,19.95000,301.42,116628575,116628580,1787555064980,true
31768982,19.95000,689.58,116628581,116628592,1787555064983,false
31768983,19.95000,698.02,116628593,116628612,1787555066231,true
31768984,19.94000,24.82,116628613,116628613,1787555068824,true
31768985,19.94000,211.96,116628614,116628643,1787555069418,true
31768986,19.94000,84.08,116628644,116628649,1787555069872,false
31768987,19.94000,64.33,116628650,116628650,1787555069874,true
31768988,19.95000,200.00,116628651,116628652,1787555075595,false
31768989,19.95000,774.08,116628653,116628676,1787555080367,false
31768990,19.95000,21.06,116628677,116628677,1787555082450,true
31768991,19.96000,407.20,116628678,116628740,1787555086707,false
31768992,19.96000,303.52,116628741,116628747,1787555086859,true
31768993,19.95000,2883.05,116628748,116628786,1787555094035,true
31768994,19.95000,1001.84,116628787,116628794,1787555094896,false
31768995,19.96000,0.31,116628795,116628795,1787555097230,false
31768996,19.95000,421.93,116628796,116628813,1787555101526,true
31768997,19.95000,102.57,116628814,116628818,1787555106192,false
31768998,19.96000,0.42,116628819,116628819,1787555106213,false
31768999,19.95000,439.84,116628820,116628833,1787555112788,true
31769000,19.94000,6.12,116628834,116628836,1787555114240,true
31769001,19.95000,5.10,116628837,116628837,1787555114889,false
31769002,19.94000,4.70,116628838,116628838,1787555115236,true
31769003,19.95000,0.50,116628839,116628839,1787555125284,false
31769004,19.95000,134.73,116628840,116628850,1787555131884,false
31769005,19.95000,47.00,116628851,116628852,1787555132021,true
31769006,19.96000,846.51,116628853,116628877,1787555135060,false
31769007,19.96000,185.57,116628878,116628892,1787555138620,true
31769008,19.96000,37.53,116628893,116628893,1787555140781,false
31769009,19.96000,913.93,116628894,116628894,1787555142000,false
31769010,19.96000,38.53,116628895,116628897,1787555145791,false
31769011,19.96000,1.00,116628898,116628898,1787555147624,true
31769012,19.96000,18.08,116628899,116628899,1787555148013,true
31769013,19.96000,286.58,116628900,116628908,1787555148880,true
31769014,19.96000,35.90,116628909,116628912,1787555150925,false
31769015,19.97000,4.88,116628913,116628913,1787555153874,false
31769016,19.96000,10.01,116628914,116628914,1787555159787,true
31769017,19.96000,372.14,116628915,116628923,1787555161220,true
31769018,19.96000,16.53,116628924,116628926,1787555161239,false
31769019,19.97000,2441.49,116628927,116628980,1787555164350,false
31769020,19.97000,121.16,116628981,116628986,1787555164389,true
31769021,19.97000,37.99,116628987,116628988,1787555166389,false
31769022,19.97000,1.90,116628989,116628989,1787555174631,true
31769023,19.97000,1.43,116628990,116628990,1787555174751,true
31769024,19.97000,8.19,116628991,116628993,1787555175039,true
31769025,19.98000,150.22,116628994,116629012,1787555176323,false
31769026,19.98000,10.74,116629013,116629013,1787555176718,false
31769027,19.98000,200.00,116629014,116629047,1787555186306,false
31769028,19.98000,44.29,116629048,116629048,1787555188765,false
31769029,19.98000,0.90,116629049,116629049,1787555189180,false
31769030,19.98000,79.71,116629050,116629057,1787555189935,false
31769031,19.98000,1.38,116629058,116629060,1787555190046,true
31769032,19.98000,1117.46,116629061,116629070,1787555197401,false
31769033,19.99000,301.97,116629071,116629115,1787555197413,false
31769034,20.00000,889.69,116629116,116629206,1787555197416,false
31769035,19.99000,1.79,116629207,116629211,1787555197420,false
31769036,19.99000,4.12,116629212,116629213,1787555198052,true
31769037,19.99000,331.48,116629214,116629248,1787555198264,true
31769038,19.98000,3.97,116629249,116629250,1787555198636,true
31769039,19.98000,0.79,116629251,116629251,1787555200547,true
31769040,19.99000,1.01,116629252,116629253,1787555201077,false
31769041,19.99000,40.11,116629254,116629256,1787555201142,true
31769042,19.98000,982.19,116629257,116629311,1787555203374,true
31769043,19.98000,22.76,116629312,116629312,1787555203731,true
31769044,19.97000,3456.55,116629313,116629388,1787555203731,true
31769045,19.97000,0.26,116629389,116629389,1787555203764,false
31769046,19.98000,0.26,116629390,116629390,1787555210745,false
31769047,19.98000,1.50,116629391,116629391,1787555217634,false
31769048,19.98000,1.50,116629392,116629392,1787555227682,false
31769049,19.98000,5.71,116629393,116629393,1787555229684,false
31769050,19.97000,8.91,116629394,116629397,1787555234455,true
31769051,19.97000,767.27,116629398,116629421,1787555245266,true
31769052,19.97000,86.63,116629422,116629428,1787555245468,false
31769053,19.98000,56.38,116629429,116629430,1787555253719,false
31769054,19.98000,225.19,116629431,116629455,1787555261755,false
31769055,19.99000,2088.79,116629456,116629496,1787555261946,false
31769056,19.99000,633.34,116629497,116629508,1787555261950,true
31769057,19.99000,11.28,116629509,116629509,1787555262282,false
31769058,19.99000,111.32,116629510,116629512,1787555270053,false
31769059,19.99000,5.91,116629513,116629513,1787555271054,true
31769060,19.99000,57.16,116629514,116629519,1787555272038,true
31769061,19.99000,249.98,116629520,116629522,1787555272182,false
31769062,19.99000,6.10,116629523,116629523,1787555274422,false
31769063,19.99000,9.34,116629524,116629524,1787555280036,false
31769064,20.00000,94.81,116629525,116629538,1787555280036,false
31769065,20.00000,11066.46,116629539,116629606,1787555287112,false
31769066,20.01000,2843.63,116629607,116629682,1787555287115,false
31769067,20.01000,480.05,116629683,116629688,1787555287120,true
31769068,20.01000,272.21,116629689,116629695,1787555287323,false
31769069,20.01000,2.50,116629696,116629696,1787555288153,true
31769070,20.01000,2.50,116629697,116629697,1787555288735,true
31769071,20.01000,2.19,116629698,116629699,1787555288907,true
31769072,20.01000,2.10,116629700,116629701,1787555290633,true
31769073,20.02000,23.71,116629702,116629722,1787555291927,false
31769074,20.01000,3.00,116629723,116629723,1787555291940,true
31769075,20.01000,2.01,116629724,116629724,1787555293926,true
31769076,20.01000,0.74,116629725,116629725,1787555294034,true
31769077,20.01000,4.11,116629726,116629727,1787555294199,true
31769078,20.01000,3.54,116629728,116629728,1787555294326,true
31769079,20.01000,500.63,116629729,116629779,1787555295204,true
31769080,20.01000,3019.65,116629780,116629790,1787555295934,false
31769081,20.02000,100.00,116629791,116629822,1787555297643,false
31769082,20.02000,352.43,116629823,116629850,1787555304189,false
31769083,20.02000,1231.13,116629851,116629862,1787555307753,true
31769084,20.02000,15.99,116629863,116629864,1787555307807,false
31769085,20.02000,630.21,116629865,116629872,1787555307809,true
31769086,20.02000,692.51,116629873,116629878,1787555307810,false
31769087,20.03000,5.38,116629879,116629879,1787555310254,false
31769088,20.02000,3.00,116629880,116629880,1787555310267,true
31769089,20.03000,212.91,116629881,116629933,1787555324392,false
31769090,20.03000,2.50,116629934,116629934,1787555324806,true
31769091,20.03000,2.63,116629935,116629936,1787555325487,true
31769092,20.03000,2.50,116629937,116629937,1787555325803,true
31769093,20.03000,1.74,116629938,116629939,1787555326840,true
31769094,20.03000,5.57,116629940,116629940,1787555328523,true
31769095,20.03000,1000.00,116629941,116629941,1787555328833,true
31769096,20.03000,2.66,116629942,116629942,1787555334145,true
31769097,20.03000,115.72,116629943,116629950,1787555335135,true
31769098,20.02000,0.50,116629951,116629951,1787555335146,true
31769099,20.02000,25.13,116629952,116629952,1787555336577,true
31769100,20.02000,2.13,116629953,116629953,1787555340558,true
31769101,20.02000,5.00,116629954,116629954,1787555346984,true
31769102,20.02000,61.87,116629955,116629955,1787555350139,true
31769103,20.02000,35.59,116629956,116629956,1787555351285,true
31769104,20.02000,1.45,116629957,116629957,1787555353654,true
31769105,20.02000,3.43,116629958,116629958,1787555353964,true
31769106,20.02000,3.94,116629959,116629959,1787555354203,true
31769107,20.02000,24.93,116629960,116629960,1787555354627,true
31769108,20.02000,0.77,116629961,116629961,1787555355256,true
31769109,20.02000,1052.81,116629962,116629995,1787555356633,true
31769110,20.02000,226.88,116629996,116629999,1787555356636,false
31769111,20.02000,394.96,116630000,116630005,1787555356639,true
31769112,20.02000,244.98,116630006,116630012,1787555357502,false
31769113,20.02000,49.90,116630013,116630013,1787555364496,true
31769114,20.03000,186.07,116630014,116630041,1787555365452,false
31769115,20.03000,289.48,116630042,116630047,1787555365770,true
31769116,20.03000,72.48,116630048,116630048,1787555366324,false
31769117,20.02000,434.81,116630049,116630088,1787555366467,true
31769118,20.01000,416.58,116630089,116630127,1787555366663,true
31769119,20.01000,1101.90,116630128,116630136,1787555367042,false
31769120,20.01000,379.67,116630137,116630139,1787555367049,true
31769121,20.01000,196.61,116630140,116630142,1787555367055,false
31769122,20.02000,190.33,116630143,116630165,1787555367278,false
31769123,20.03000,235.89,116630166,116630199,1787555367387,false
31769124,20.03000,258.37,116630200,116630203,1787555369765,true
31769125,20.03000,14.97,116630204,116630204,1787555373805,false
31769126,20.03000,454.13,116630205,116630208,1787555379622,false
31769127,20.02000,23.16,116630209,116630259,1787555379915,true
31769128,20.03000,352.03,116630260,116630260,1787555385695,false
31769129,20.02000,0.55,116630261,116630261,1787555386458,true
31769130,20.02000,854.55,116630262,116630285,1787555390854,true
31769131,20.01000,24.94,116630286,116630286,1787555393738,true
31769132,20.01000,2.56,116630287,116630287,1787555400592,true
31769133,20.01000,26.65,116630288,116630288,1787555402059,true
31769134,20.02000,299.46,116630289,116630298,1787555404335,false
31769135,20.02000,7.48,116630299,116630299,1787555407686,true
31769136,20.02000,156.65,116630300,116630305,1787555407887,true
31769137,20.01000,66.89,116630306,116630339,1787555408343,true
31769138,20.00000,2061.52,116630340,116630434,1787555408482,true
31769139,19.99000,171.17,116630435,116630476,1787555408526,true
31769140,19.99000,424.75,116630477,116630508,1787555408548,false
31769141,19.99000,24.93,116630509,116630509,1787555408779,true
31769142,19.99000,0.96,116630510,116630510,1787555408961,true
31769143,19.99000,676.01,116630511,116630517,1787555409608,true
31769144,19.99000,0.40,116630518,116630518,1787555411900,false
31769145,19.98000,2.86,116630519,116630519,1787555412846,true
31769146,19.98000,0.82,116630520,116630520,1787555413049,true
31769147,19.98000,3326.74,116630521,116630586,1787555413668,true
31769148,19.97000,9.99,116630587,116630587,1787555413675,true
31769149,19.97000,2.47,116630588,116630588,1787555414084,true
31769150,19.97000,3.17,116630589,116630589,1787555414200,true
31769151,19.97000,24.99,116630590,116630590,1787555414796,true
31769152,19.97000,150.22,116630591,116630629,1787555415397,true
31769153,19.97000,2.31,116630630,116630630,1787555416929,true
31769154,19.97000,107.92,116630631,116630677,1787555419934,true
31769155,19.97000,70.88,116630678,116630682,1787555419938,false
31769156,19.97000,228.76,116630683,116630687,1787555419941,true
31769157,19.97000,8.32,116630688,116630689,1787555420039,false
31769158,19.98000,280.68,116630690,116630715,1787555420103,false
31769159,19.98000,13.20,116630716,116630717,1787555420643,true
31769160,19.98000,0.50,116630718,116630718,1787555426915,true
31769161,19.99000,990.65,116630719,116630755,1787555427956,false
31769162,20.00000,0.52,116630756,116630756,1787555435183,false
31769163,20.00000,375.60,116630757,116630813,1787555441786,false
31769164,20.00000,109.89,116630814,116630818,1787555442089,false
31769165,20.00000,129.13,116630819,116630823,1787555442343,true
31769166,20.00000,1.08,116630824,116630825,1787555442653,false
31769167,20.00000,7.00,116630826,116630826,1787555443438,true
31769168,20.01000,100.20,116630827,116630827,1787555444215,false
31769169,20.00000,380.69,116630828,116630836,1787555448823,true
31769170,20.00000,174.65,116630837,116630841,1787555450062,false
31769171,20.01000,1.00,116630842,116630842,1787555454897,false
31769172,20.01000,256.58,116630843,116630845,1787555460102,false
31769173,20.00000,2.69,116630846,116630846,1787555460580,true
31769174,20.01000,55.43,116630847,116630880,1787555462112,false
31769175,20.01000,275.48,116630881,116630884,1787555462258,true
31769176,20.02000,199.49,116630885,116630939,1787555463526,false
31769177,20.02000,7.19,116630940,116630942,1787555465088,true
31769178,20.02000,125.11,116630943,116630943,1787555465090,false
31769179,20.02000,16.85,116630944,116630944,1787555468262,true
31769180,20.02000,184.60,116630945,116630951,1787555471765,true
31769181,20.01000,10.82,116630952,116630956,1787555473774,true
31769182,20.02000,1.08,116630957,116630958,1787555474144,false
31769183,20.03000,299.70,116630959,116630959,1787555480583,false
31769184,20.03000,370.87,116630960,116631014,1787555480966,false
31769185,20.03000,189.40,116631015,116631017,1787555480973,true
31769186,20.03000,505.06,116631018,116631025,1787555481812,false
31769187,20.03000,2.50,116631026,116631026,1787555482846,true
31769188,20.03000,0.40,116631027,116631027,1787555483052,true
31769189,20.04000,24.96,116631028,116631053,1787555495025,false
31769190,20.04000,1465.04,116631054,116631106,1787555496089,false
31769191,20.04000,5.89,116631107,116631107,1787555500577,true
31769192,20.04000,198.49,116631108,116631109,1787555502101,true
31769193,20.05000,656.84,116631110,116631184,1787555503749,false
31769194,20.05000,90.86,116631185,116631185,1787555503867,false
31769195,20.05000,28.36,116631186,116631199,1787555504049,true
31769196,20.05000,54.90,116631200,116631205,1787555504275,true
31769197,20.05000,0.29,116631206,116631206,1787555504556,true
31769198,20.04000,291.27,116631207,116631234,1787555505300,true
31769199,20.03000,81.70,116631235,116631236,1787555507164,true
31769200,20.03000,37.50,116631237,116631237,1787555509705,true
31769201,20.04000,2.39,116631238,116631238,1787555512332,false
31769202,20.04000,159.88,116631239,116631243,1787555512775,false
31769203,20.05000,4095.00,116631244,116631268,1787555514286,false
31769204,20.05000,8.05,116631269,116631270,1787555514818,true
31769205,20.05000,1.56,116631271,116631271,1787555515776,true
31769206,20.05000,0.90,116631272,116631273,1787555515937,true
31769207,20.05000,0.30,116631274,116631274,1787555516068,true
31769208,20.05000,204.97,116631275,116631278,1787555520262,true
31769209,20.05000,7.30,116631279,116631279,1787555520456,false
