announcement_id,security_code,security_name,publish_date,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,status
1224627269,000408,藏格矿业,2025-09-01,2025-09-04,2025-09-05,2025-09-05,1.0,2025年半年度权益分派实施公告,pdf/1224627269.pdf,c6cb19d9b683bc0a729aac087369bfe9434a66e5c1b0c5a05dc3c9deee3c53bf,COMPLETE
1224632970,873726,卓兆点胶,2025-09-01,,2025-09-11,2025-09-11,0.22000000000000003,2025年半年度权益分派实施公告,pdf/1224632970.pdf,1dd1d32272cc3358f12efd7b4518f0a14e619032962b7f8d345a328704a415ef,INCOMPLETE
1224632334,301608,博实结,2025-09-01,2025-09-04,2025-09-05,2025-09-05,0.50568,2025年半年度权益分派实施公告,pdf/1224632334.pdf,05daa4ec26da1daf1b0e506907d9ffe9cf7f9b08c51076dafa159bb8636bd9d4,COMPLETE
1224630929,603655,朗博科技,2025-09-02,2025-09-08,2025-09-09,2025-09-09,0.09,2025年半年度权益分派实施公告,pdf/1224630929.pdf,0b092ba469d30dd2616f124a22a7f46022e60e2aee2302d3e161b4d503c2ced9,COMPLETE
1224631107,301665,泰禾股份,2025-09-02,2025-09-05,2025-09-08,2025-09-08,0.2,2025年半年度权益分派实施公告,pdf/1224631107.pdf,fb4b31230c6daf9e0ea613ccf5bf2f07014ea8c9ce8d3b6f98c3f9e71e0f38b3,COMPLETE
1224631335,002907,华森制药,2025-09-02,2025-09-08,2025-09-09,2025-09-09,0.034999999999999996,2025年半年度权益分派实施公告,pdf/1224631335.pdf,1e430bd87ec74868e28ec14372dd4b13ee2d31c5e08a49c7db3880faceb31b46,COMPLETE
1224631685,600989,宝丰能源,2025-09-02,2025-09-05,2025-09-08,2025-09-08,0.28,宁夏宝丰能源集团股份有限公司2025年半年度权益分派实施公告,pdf/1224631685.pdf,1276c04ae0753e275b556f325f134f7c6c9346ed4fe66fb7bfa14a391e2642f7,COMPLETE
1224631691,601921,浙版传媒,2025-09-02,2025-09-05,2025-09-08,2025-09-08,0.1,浙江出版传媒股份有限公司2025年半年度权益分派实施公告,pdf/1224631691.pdf,613dde4c4daaef015af4ef06a4e57ae22e9039468389a29943ea3ace19fee356,COMPLETE
1224631697,601058,赛轮轮胎,2025-09-02,2025-09-09,2025-09-10,2025-09-10,0.15,赛轮轮胎2025年半年度权益分派实施公告,pdf/1224631697.pdf,5c42e705e5987b0ecf923ebb91c8b81c2cfcc8d39e24e8d6168ad343566b1b54,COMPLETE
1224632397,603456,九洲药业,2025-09-02,2025-09-05,2025-09-08,2025-09-08,0.2,浙江九洲药业股份有限公司2025年半年度权益分派实施公告,pdf/1224632397.pdf,f0225b86ce920d85a5cce5a1a607fe5b983f3072095b6d1b5369897e98653662,COMPLETE
1224632633,601128,常熟银行,2025-09-02,2025-09-05,2025-09-08,2025-09-08,0.15,江苏常熟农村商业银行股份有限公司2025年半年度权益分派实施公告,pdf/1224632633.pdf,56b1001bab7c498313a57425bf92b8af7950f162958e4794a503386f760523d9,COMPLETE
1224632737,301591,肯特股份,2025-09-02,2025-09-08,2025-09-09,2025-09-09,0.13,2025年半年度权益分派实施公告,pdf/1224632737.pdf,4858a38ff216c10eeb948d1ed984be9cbd52fc471a6b9819a082dc4ba23fb4d5,COMPLETE
